Short,KCID,Specification,Weight,Customs code:,Price,Pic
"Equivalent Rope Guide for ABUS GM7000. Rope Diameter: 20 mm, Drum Diameter: 397 mm, Rope Reeving Direction: Left (replaces AN-30372).",53477756,REV-ENG-GM7000-D397/D20-LH-SET,5.11 kg,8431100000,"1,071.00",https://store.konecranes.com/medias/53477756.jpg?context=bWFzdGVyfGltYWdlc3wxMzAwOTR8aW1hZ2UvanBlZ3xpbWFnZXMvaDY4L2gxZS84OTU4NjQwMTYwNzk4LmpwZ3wxOWExMDYyY2FiMzdhMGNlZjc5ZWJiMWUxNjY3MGRhZWJhNWEyYjU4M2U5NzYzNzhlNDkzMmQzNGJkNTgyZDVh&v=e5cf8f64
"Equivalent rope guide for ABUS GM7000. Drum 403, rope 14,5mm, R (replaces AN-102151 and AN-28848).",53797578,REV-ENG-GM7000-D401.5/D14.5-RH-SET,4.82 kg,8431100000,"1,515.00",https://store.konecranes.com/medias/53797578.jpg?context=bWFzdGVyfGltYWdlc3w2NTE0N3xpbWFnZS9qcGVnfGltYWdlcy9oYmYvaGU5Lzg5MjY2Nzc3OTQ4NDYuanBnfDgxMTc0M2UwMDlhNjJiY2E5NjQ2MjYzYTYyMTlhZTdjZWFiYjljZmJkNGQxOGI5YjdiNDYwMTM4NmU5YTUzMTM&v=e5cf8f64
"Synthetic Rope, Rope Length: 70 m, Diameter: 12 mm, Lay Type and Direction: Braided, Minimum Breaking Load: 136.000 kN",68515912,R10Y-SD-70.0M-136,6.3 kg,84314980,"2,266.80",https://store.konecranes.com/medias/68515912.jpg?context=bWFzdGVyfGltYWdlc3wzNTkzMXxpbWFnZS9qcGVnfGhlZS9oZjcvOTIwODM4MDY1MzU5OC8vbWFzdGVyLzY4NTE1OTEyLmpwZ18xMjAwV3gxMjAwSF80NjBXeDQ2MEh8ZjcwYWYyMTkzOWIxYjg4ZjU3YzFlNTIxNDU5MjlmNmQwOWZiMjNlY2RmODBiZWVlNjdmNDM1MDU4ZDE1MWZmZg&v=e5cf8f64
"Synthetic Fibre Rope, Rope Length: 83.5 m, Diameter: 12 mm, Lay Type and Direction: Braided, Minimum Breaking Load: 136.000 kN",68674364,R10Y-SD-83.5M-136,7.14 kg,7312108390,"2,702.40",https://store.konecranes.com/medias/68674364.jpg?context=bWFzdGVyfGltYWdlc3wyMzIyM3xpbWFnZS9qcGVnfGhlZS9oYWUvOTI4MzYxNTg4MzI5NC8vbWFzdGVyLzY4Njc0MzY0LmpwZ18xMjAwV3gxMjAwSF80NjBXeDQ2MEh8ODY1ZTJkMTBjNjYwZWQ2ZDZiNzdmMmFiZDFhZjZhNTQyYTcyMGFlNDk5MmYyYTZjNzgyYmM2Mzc4ZjQ4ZDcyMA&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Rope Length: 30.5 m, Diameter: 20 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 315.000 kN (replaces 443427240, 0443427240, 04 434 27 24 0)",69477388,SP-20-8X36-U-RHO-315-30.5M,51.55 kg,,,https://store.konecranes.com/medias/69477388.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoNzgvaDYzLzkyMzM2MDYyNzkxOTgvL21hc3Rlci82OTQ3NzM4OC5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfDgzNmY0YzkxZDYwMWRhZWViNDBmMzgxYTE4NDczYTgyNGY3NWM3OGRlYjI0Yjc2ZGQxOTBjMWU3NjI3Y2VkOTY&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Rope Length: 45.6 m, Diameter: 7 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 40.000 kN (replaces 4333438240, 43 334 38 24 0)",68815430,SP-7-8X19-B-RHO-40-45.6M,9.12 kg,,,https://store.konecranes.com/medias/68815430.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoYjMvaDRkLzkyMzM0OTIwODI3MTgvL21hc3Rlci82ODgxNTQzMC5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfDlhYWIzODhlMWQ0ZDc1MWYyMjE2OTI2YWNkMDI2YmRhYWE5ZWU5M2ZlZGViNGY0NzNjNmUzZDEzNGVkZmJmNDE&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Rope Length: 63.9 m, Diameter: 20 mm, Lay Type and Direction: Left Hand Ordinary, Minimum Breaking Load: 315.000 kN (replaces 443434240, 0443434240, 04 434 34 24 0)",69477438,SP-20-8X36-U-LHO-315-63.9M,107.99 kg,73121083,,https://store.konecranes.com/medias/69477438.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoZjMvaDVmLzkyMzM2MTI4MzI3OTgvL21hc3Rlci82OTQ3NzQzOC5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfDE1NTEzZmRhZmI5ZGNjYWRlODRmNGI5OGJjOTIwNGMwODA0NmYzMjM0MzgxZTBjMGM2YjlkNzFhMWFmODQwN2E&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Rope Length: 23.9 m, Diameter: 15 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 170.000 kN (replaces 4333427240, 43 334 27 24 0)",69477333,SP-15-6X36-B-RHO-170-23.9M,22.7 kg,,,https://store.konecranes.com/medias/69477333.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoYTkvaGM2LzkyMzM2MDcwOTgzOTgvL21hc3Rlci82OTQ3NzMzMy5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfDYwNmIxMTZlNjBlODg1NjBmYmEwMmE5Y2E3NGY2NjNlYjM4MjcxODU2YjgwN2Y4YWQ0NzllMWEwNzBlODIyYzg&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Rope Length: 18.7 m, Diameter: 7 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 40.000 kN (replaces 4333432240, 43 334 32 24 0)",68815419,SP-7-8X19-B-RHO-40-18.7M,3.74 kg,,,https://store.konecranes.com/medias/68815419.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoZTMvaGIwLzkyMzM0OTEyNjM1MTgvL21hc3Rlci82ODgxNTQxOS5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfDAxZTBlN2IyM2UyOWNmYmM4OTAwNjk3MmFmOWQ2NDAwMzJhNzRjN2RlNGMyMjVlMDY3NWJlNWEzYWFhMDExN2E&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Rope Length: 43.8 m, Diameter: 9 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 64.000 kN (replaces 443418240, 0443418240, 04 434 18 24 0)",68815339,SP-9-8X19-B-RHO-64-43.8M,15.33 kg,,,https://store.konecranes.com/medias/68815339.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoNDkvaGE5LzkyMzM0ODMzOTkxOTgvL21hc3Rlci82ODgxNTMzOS5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfGJiZTM0ZWI2NmNhOGM1ZGY5MjI2MDZkZThlNWE2MzkzYjM3YzdmYTA0MjZkY2IyOWRiNDQ1ZjU1MmZhYzIwNzM&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Rope Length: 25.6 m, Diameter: 5.50 mm, Lay Type and Direction: Left Hand Ordinary, Minimum Breaking Load: 25.000 kN (replaces 343400240, 0343400240, 03 43 40 02 40)",68801486,SP-5.5-6X19-B-LHO-25-25.6M,3.33 kg,73121081,,https://store.konecranes.com/medias/68801486.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoY2EvaDM4LzkyMzMyNjA4MDYxNzQvL21hc3Rlci82ODgwMTQ4Ni5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfDgzZWYyMDliMmMyOTNkOTYyYWIzYmEzNTg4MGFhZDYwMTYwMzk3YWY4ZGIwZmMwN2I4NTkxYTExYWU0ODA5ODU&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Rope Length: 29.2 m, Diameter: 15 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 170.000 kN (replaces 4333471240, 43 334 71 24 0)",69477382,SP-15-6X36-B-RHO-170-29.2M,27.74 kg,,,https://store.konecranes.com/medias/69477382.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoNDQvaDRlLzkyMzM2MDExMDE4NTQvL21hc3Rlci82OTQ3NzM4Mi5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfGFmNGQ4MzQ5OTcyMjM4Yjc0NGU1NmUwOGMxY2M5NGY3MTkzNTZkNjg4OTE3NDQ3ZTA2ZTcxYzRkNGY5OTgxMmE&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Rope Length: 25.3m, Diameter: 7 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 40.000 kN (replaces 4333415240, 43 334 15 24 0)",68815345,SP-7-8X19-B-RHO-40-25.3M,5.06 kg,,,https://store.konecranes.com/medias/68815345.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoZDMvaDg0LzkyMzM0ODg5MDQyMjIvL21hc3Rlci82ODgxNTM0NS5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfDA4N2MxNzc1ZDFmMGIzNDNhNTc5ZGE5YTQ0M2E0MmJmNTg3ZWFlMWExOGI1OWJiZjMwMzYxZjMxZDNlZDc5OWQ&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Rope Length: 49.5 m, Diameter: 20 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 315.000 kN (replaces 443431240, 0443431240, 04 434 31 24 0)",69477423,SP-20-8X36-U-RHO-315-49.5M,83.66 kg,,,https://store.konecranes.com/medias/69477423.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoZTgvaGNmLzkyMzM2MDM1NTk0NTQvL21hc3Rlci82OTQ3NzQyMy5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfDVjZWQyZjIzMzA1NWYxMTZmMzgxNTZkZjc3ZTFmZWI5NmIxMDU0NjJhMjViNzJjYjkyMzFiOTEwODY4MDY5YjA&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Rope Length: 32.6 m, Diameter: 20 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 315.000 kN (replaces 443428240, 0443428240, 04 434 28 24 0)",69477418,SP-20-8X36-U-RHO-315-32.6M,55.09 kg,,,https://store.konecranes.com/medias/69477418.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoZmEvaGNjLzkyMzM2MDI3NDAyNTQvL21hc3Rlci82OTQ3NzQxOC5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfDZmNTBiNTEwZWRkNmJmY2VlMzkxYjRiMGRhODM0NDU4NzI1YThkYmU1NzAzYWEyMDEwMmMxMmU4MGM1YjIyMzM&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Rope Length: 43.8 m, Diameter: 12.5 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 126.000 kN  (replaces 4333466240, 43 334 66 24 0)",69464846,SP-12.5-8X19-B-RHO-126-43.8M,29.35 kg,,,https://store.konecranes.com/medias/69464846.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoZTUvaDE0LzkyMzM1MDg0MzM5NTAvL21hc3Rlci82OTQ2NDg0Ni5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfDg4ZjliMGM4MTU0YTliZDE4NDMzNTVlMmZlOWI3MWJlYWU3OGQwODdhYjhlNmRkYTI2ODg0MGIzOTc4ZTNhZDI&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Rope Length: 17.6 m, Diameter: 9 mm, Lay Type and Direction: Left Hand Ordinary, Minimum Breaking Load: 64.000 kN (replaces 443420240, 0443420240, 04 434 20 24 0)",68815565,SP-9-8X19-B-LHO-64-17.6M,6.16 kg,73121081,,https://store.konecranes.com/medias/68815565.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoNDEvaDExLzkyMzM1ODIyMjc0ODYvL21hc3Rlci82ODgxNTU2NS5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfGQwODYyNWQzOGFiZGFhMTgwYmIwZmIyYjQ5NmViNzQ4ZDYxNTU4NjA1OTM3ODBkZTAzZGQ5MTFmNjI0YTEzMTc&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Rope Length: 36 m, Diameter: 12.5 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 126.000 kN (replaces 4333464240, 43 334 64 24 0)",69464841,SP-12.5-8X19-B-RHO-126-36.0M,24.12 kg,,,https://store.konecranes.com/medias/69464841.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoYzAvaGM5LzkyMzM1MDUwMjYwNzgvL21hc3Rlci82OTQ2NDg0MS5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfDVjM2NkNmIxNGNmNjg0YWQ2Zjg4Y2RjZjNhOTlkZjQxZTBkYTJmZjFiNTc1MjBiZjg3NTQxNzFiNTcwNGVlNTY&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Rope Length: 43.7 m, Diameter: 14 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 160.000 kN (replaces 443424240, 0443424240, 04 434 24 24 0)",69477327,SP-14-8X19-B-RHO-160-43.7M,37.15 kg,,,https://store.konecranes.com/medias/69477327.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoM2IvaDgyLzkyMzM1OTE1OTkxMzQvL21hc3Rlci82OTQ3NzMyNy5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfGJiYzc5MWJhNDczZWEyYWZjMWE3ZjZmY2JkNGIxMzI0NzM4OTQ2ZDhkODkzYjcwZjhjYWQ4M2JhOWZlNGI4ZWE&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Rope Length: 56.9 m, Diameter: 9 mm, Lay Type and Direction: Left Hand Ordinary, Minimum Breaking Load: 64.000 kN (replaces 443421240, 0443421240, 04 434 21 24 0)",68815566,SP-9-8X19-B-LHO-64-56.9M,19.91 kg,73121081,,https://store.konecranes.com/medias/68815566.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoNmYvaGI3LzkyMzM1ODA1ODkwODYvL21hc3Rlci82ODgxNTU2Ni5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfGM0NTQyOWU0MDZjNjQ3YmM4NjA3MmEwNzc4ZTM5ODc3YjJjYTUwZWNlY2IwZjM5YzY3NTlhNzlhNTk1Yjg1OTM&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Rope Length: 27.8 m, Diameter: 7 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 40.000 kN (replaces 4333416240, 43 334 16 24 0)",68815412,SP-7-8X19-B-RHO-40-27.8M,5.56 kg,,,https://store.konecranes.com/medias/68815412.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoYTgvaGEyLzkyMzM0ODgwODUwMjIvL21hc3Rlci82ODgxNTQxMi5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfDY0YjQyNzg1ZDg3ODBjMjQ1ZDEyNGNlNTFjMjliYmQ1MjBkMTBmNjM5YmZkMzJmZjY3YWYwZjQyODE2MDlhODQ&v=e5cf8f64
"Synthetic Fibre Rope, Rope Length: 69.3 m, Diameter: 12 mm, Lay Type and Direction: Braided, Minimum Breaking Load: 136.000 kN",68515911,R10Y-SD-69.3M-136,6.2 kg,84314980,"2,244.00",https://store.konecranes.com/medias/68515911.jpg?context=bWFzdGVyfGltYWdlc3wzNTkzMXxpbWFnZS9qcGVnfGhiYy9oNmUvOTIwODM3ODk4MjQzMC8vbWFzdGVyLzY4NTE1OTExLmpwZ18xMjAwV3gxMjAwSF80NjBXeDQ2MEh8ZjA1MzMwYmQyOTJhZjdjYjkzMGYyYmE2YWE0M2U3NzZkYjc5OGVjMDI0NjEyY2ZlYWViNzVmNWU0MWExMzRjYQ&v=e5cf8f64
"Rope Length: 38 m, Diameter: 7 mm, Lay Type and Direction: Left Hand Ordinary Lay, Minimum Breaking Load: 42.800 kN",53941741,SP-7.0-19x7-B-LHO-42.8-38,8.75 kg,7312108190,363.60,https://store.konecranes.com/medias/53941741.jpg?context=bWFzdGVyfGltYWdlc3wxMzE5MjJ8aW1hZ2UvanBlZ3xpbWFnZXMvaDIzL2g1NS84OTI3MzA3MDA1OTgyLmpwZ3wxZjUxODZjYmM0ZjY5ODUzYWY1ZWE3MGI2OTUwN2M3MjBmMGU3ZmMxODJjNzY1MTFjYTIyZTNlMTUxZDhkYTg3&v=e5cf8f64
"Equivalent Wire Rope, Galvanized for ABUS GM3000, Rope Length: 66.65 m, Diameter: 11 mm (Replaces AN-83936)",55473556,SP-11-8X19-B-RHO-128 - 66.7,40.02 kg,73121081,,https://store.konecranes.com/medias/55473556.jpg?context=bWFzdGVyfGltYWdlc3wxMzI0MTF8aW1hZ2UvanBlZ3xpbWFnZXMvaDQ4L2hjNC84OTU3Mzg2Njg2NDk0LmpwZ3w0MDY2OGNkMTUyNmRkMzM0ZmMwZDFhOTIwZWI2NmZmZGZjM2MwMThhZGZiNWU3ZjFiNjU4NDRiMmJmODIxMjU4&v=e5cf8f64
"Rope Length: 130 m, Diameter: 30.00 mm, Lay Type and Direction: Right Hand Ordinary Lay, Minimum Breaking Load: 700.500 kN",53414560,30.0-8X25-U-RHO-700.5-130-C10,Unavailable,7312108590,"7,183.20",https://store.konecranes.com/medias/53414560.jpg?context=bWFzdGVyfGltYWdlc3wxMTYxNDV8aW1hZ2UvanBlZ3xoNWYvaDFhLzkyNjU0NzM4MTQ1NTgvL21hc3Rlci81MzQxNDU2MC5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfDg1ZTA2NzNkMzA5ZTUzOTk3ZDZjZjc0MDQ3ODJmMTQ4ZTMyOTY5NjdiY2RiZjdiNTZjYzU5Y2NkNzg4OGRmNTk&v=e5cf8f64
"Equivalent Wire Rope, Galvanized for ABUS GM1000, Rope Length: 29.75 m, Diameter: 8 mm (Replaces AN-19692)",55473623,SP-8.0-8XK19S-PWRC(K)-B-RHO - 29.8,9.39 kg,84311000,360.00,https://store.konecranes.com/medias/55473623.jpg?context=bWFzdGVyfGltYWdlc3wxMzI0MTF8aW1hZ2UvanBlZ3xpbWFnZXMvaGUzL2gzMy84OTU3Mzg5NjAyODQ2LmpwZ3xmMmI3OTg3ZDhiMDY3Yzk3ZGI1ZDRhOTQyNjA5ZTRiMzI3ZGE1MDcwYmMyZTk5N2ZkYTZhYmMwYTE5MWE2MWYz&v=e5cf8f64
"Rope Length: 32 m, Diameter: 9 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 64.000 kN",56286512,R5T-SD-32.0M-64.0,10.5 kg,73121081,367.20,https://store.konecranes.com/medias/56286512.jpg?context=bWFzdGVyfGltYWdlc3wxMTYxNDV8aW1hZ2UvanBlZ3xoZDkvaDcxLzkxMzYzNTg5NDg4OTQvL21hc3Rlci81NjI4NjUxMi5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfDQ1NzEyNmM0YTc0ZDU3ZjE3NmM3MzBiMjlkY2RmMDZjYmFkZDUwNWQzODkzYTU5MjU3NjMxYWU5ZjZkZjJkOTU&v=e5cf8f64
"Rope Length: 37 m, Diameter: 7 mm, Lay Type and Direction: Left Hand Ordinary Lay, Minimum Breaking Load: 42.800 kN",53941725,SP-7.0-19x7-B-LHO-42.8-37,8.5 kg,7312108190,354.00,https://store.konecranes.com/medias/53941725.jpg?context=bWFzdGVyfGltYWdlc3wxMzI2NDh8aW1hZ2UvanBlZ3xpbWFnZXMvaDQwL2g4My84OTU3MzMxNjY5MDIyLmpwZ3w2ODhmNzE5ZWJhMzk4NzJhZmY0ZTk3YWM3YThiNTcyYmE3NjllNzgxZWMwMGFkODJjZTNhOTM5ZDIwY2U3YjZl&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Rope Length: 45 m, Diameter: 9 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 64.000 kN (replaces 443405240, 0443405240, 04 434 05 24 0)",68795352,SP-9-8X19-B-RHO-64-45.0M,15.75 kg,73121081,,https://store.konecranes.com/medias/68795352.jpg?context=bWFzdGVyfGltYWdlc3wxMTY1MTB8aW1hZ2UvanBlZ3xoMTEvaGEwLzkyMzMyNjE3ODkyMTQvL21hc3Rlci82ODc5NTM1Mi5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfDhlNThlZmRkMjAyNWNmZjMxMWMxYmYzZDdmMzA5YzYwNTM1MTRhMDgyMmJkNDFmZmM5ZTczNGRhYWVlOTRiYjM&v=e5cf8f64
"Rope Length: 44.8 m, Diameter: 13 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 165.500 kN",56298831,R10T-SD-44.8M-165.5,38.9 kg,73121083,"1,112.40",https://store.konecranes.com/medias/56298831.jpg?context=bWFzdGVyfGltYWdlc3wxMTYxNDV8aW1hZ2UvanBlZ3xoNWMvaDkwLzkxMzYzNTgwNjQxNTgvL21hc3Rlci81NjI5ODgzMS5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfDg3ZjU5YjNjNjZiODNlNjJjODViNzM4ZWRhNDE1YjM4ZTBmMDk1Mjg1MjRiYjgyZDI4ZTQ1OTI2ODFkMjM3ODM&v=e5cf8f64
"Equivalent Wire Rope for Stahl, Rope Length: 45 m, Diameter: 9 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 77.900 kN (replaces 443405240)",67242046,SP-9-8X19-B-RHO-77.9-45,17.1 kg,73121081,,https://store.konecranes.com/medias/67242046.jpg?context=bWFzdGVyfGltYWdlc3wxMTYzMDB8aW1hZ2UvanBlZ3xoODkvaGViLzkwOTkxMDE4NjM5NjYvL21hc3Rlci82NzI0MjA0Ni5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfGM0MWZmYWU5ODM0Y2QzNThkZWM1YWQ0OTA5OWY3MjU4NzM1MjZmNzhkMzg2YWQxMDgzZDc5NDk3ZDA5YzAzNTE&v=e5cf8f64
"Rope Length: 44 m, Diameter: 11 mm, Lay Type and Direction: Left Hand Ordinary Lay, 8X19",67851028,SP-11-8X19-B-LHO-128-44,25 kg,73121081,807.60,https://store.konecranes.com/medias/67851028.jpg?context=bWFzdGVyfGltYWdlc3wxMTYxNDV8aW1hZ2UvanBlZ3xoNDUvaGIxLzkxMDk0NTk1MDEwODYvL21hc3Rlci82Nzg1MTAyOC5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfDhiNzEyMzMyMmYyODI5NDg0MDU5MmVjZDMzZjFkMmNlZDA2YWIxOWZiMGU4N2M1M2FhMzNiMTQ2YzQ2MjFhZjU&v=e5cf8f64
"Equivalent Wire Rope, Galvanized for ABUS, Rope Length: 28.80 m, Diameter: 7.50 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 43.000 kN (replaces AN-12851)",62901922,SP-7.5-8X19-U-RHO-43-28.8,6.6 kg,73121081,,https://store.konecranes.com/medias/62901922.jpg?context=bWFzdGVyfGltYWdlc3wxMzM5NjR8aW1hZ2UvanBlZ3xoMzgvaGZmLzkwNDY0OTM5NTQwNzgvL21hc3Rlci82MjkwMTkyMi5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfGM4NDhhZjEyZjI3YjI1MGM1M2ZhNWFmMTlmMGI2YjA2ZTBjYTVlNjQ5ZDY2ZDA5MTNiODgzYzE0YzVkYWE2MzI&v=e5cf8f64
"Equivalent Wire Rope, Galvanized for ABUS GM2000, Rope Length: 42.40 m, Diameter: 9 mm (Replaces AN-669)",55472332,SP-9-8X19-B-RHO-77.9 - 42.4,16.11 kg,73121081,,https://store.konecranes.com/medias/55472332.jpg?context=bWFzdGVyfGltYWdlc3wxMzI0MTF8aW1hZ2UvanBlZ3xpbWFnZXMvaDIzL2g5ZS84OTU3Mzc4MDM1NzQyLmpwZ3w1MGJhZTFjYmU3ZmQzMmY1M2FjNzgyZWJkMWE1ZjgxM2E5YTQ3ZWZkNzkyOGE2ODc2NTlhODcyODVlNDE0MjM0&v=e5cf8f64
"Rope Length: 30 m, Diameter: 8 mm, Lay Type and Direction: Left Hand Ordinary, Minimum Breaking Load: 68.940 kN",56212763,SP-8.0-8XK19S-PWRC(K)-B-LHO-30,9 kg,7312108190,357.60,https://store.konecranes.com/medias/56212763.jpg?context=bWFzdGVyfGltYWdlc3wxMTYxNDV8aW1hZ2UvanBlZ3xoZmUvaDM3LzkxMzYzNjIxNjAxNTgvL21hc3Rlci81NjIxMjc2My5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfGZiNDViMDhjNDRiYTUxZDhlMDU0NzM2YTVjNDczMzJjNjIxZGZiYWQ1OWI2ZjRmNjgxYWIyYTNiMzNhZDNlMWQ&v=e5cf8f64
"Rope Length: 42.5 m, Diameter: 9 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 64.000 kN",56291144,R5T-SD-42.5M-64.0,14 kg,73121081,493.20,https://store.konecranes.com/medias/56291144.jpg?context=bWFzdGVyfGltYWdlc3wxMTYxNDV8aW1hZ2UvanBlZ3xoMjIvaGExLzkxMzYzNTMwODM0MjIvL21hc3Rlci81NjI5MTE0NC5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfDkyZDJlNDdlNGFhMWY2NGQxYWIwYzVhM2VmNDFjYWU5MmQzYWViNzBhYjc3YjMwNzI2Y2RlMzE1ZDIwZjU3NTM&v=e5cf8f64
"Equivalent Wire Rope, Galvanized for ABUS GM3000, Rope Length: 70.10 m, Diameter: 11 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 128.000 kN (replaces AN-18050)",55473505,SP-11-8X19-B-RHO-128 - 70.1,42.06 kg,73121081,,https://store.konecranes.com/medias/55473505.jpg?context=bWFzdGVyfGltYWdlc3wxMzI0MTF8aW1hZ2UvanBlZ3xpbWFnZXMvaGVlL2g5Yy84OTU3Mzg2MDMxMTM0LmpwZ3xlOThkMjEzZTYxMjE1ZGRmYmNmYjNjOWZiMTMxMDgxZmNkYzMzODA1NTJlNTE3NWM1MGMyYmQ4NTUzOGJhYTQ4&v=e5cf8f64
"Rope Length: 54.5 m, Diameter: 9 mm, Lay Type and Direction: Right Hand Ordinary, Minimum Breaking Load: 64.000 kN",56291361,R5T-SD-54.5M-64.0,18 kg,73121081,636.00,https://store.konecranes.com/medias/56291361.jpg?context=bWFzdGVyfGltYWdlc3wxMTYxNDV8aW1hZ2UvanBlZ3xoZWUvaDllLzkxMzYzNjQyNTczMTAvL21hc3Rlci81NjI5MTM2MS5qcGdfMTIwMFd4MTIwMEhfNDYwV3g0NjBIfDMyMWJjZDAxN2EzYWNmODEwYzAxODU3NmZhNDM0NmIyM2JjMmE3MDRkN2ExOWU2Zjk0ZTY5ZjRkNTAyOTNiZjU&v=e5cf8f64
